Track,Pos,St,#,Driver,Sponsor/Owner,Car,Led,TrackType
ElkhartLake,29,13,18,KyleBusch,SkittlesAmericaMix(JoeGibbs),Toyota,0,Road
ElkhartLake,30,37,78,KyleTilley,PatriotMilitaryFamilyFDN.(B.J.McLeod),Ford,0,Road
ElkhartLake,31,20,3,AustinDillon,DowSalutesVeterans(RichardChildress),Chevrolet,0,Road
ElkhartLake,32,31,51,CodyWare,NurtecODTMilitarySalutes(RickWare),Ford,0,Road
ElkhartLake,33,11,6,BradKeselowski,KohlerGenerators(JackRoush),Ford,0,Road
ElkhartLake,34,35,7,CoreyLaJoie,Built.com(SpireMotorsports),Chevrolet,0,Road
ElkhartLake,35,25,23,BubbaWallace,ColumbiaSportswearCompany(23XIRacing),Toyota,0,Road
ElkhartLake,36,26,77,JoshBilicki,ZeiglerAutoGroup(SpireMotorsports),Chevrolet,0,Road
ElkhartLake,37,36,27,LorisHezemans,HezebergEngineeringSystems(TeamHezeberg),Ford,0,Road
Atlanta,1,1,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,96,SuperSpeedway
Atlanta,2,2,1,RossChastain,Jockey(TrackhouseRacing),Chevrolet,32,SuperSpeedway
Atlanta,3,5,2,AustinCindric,MenardsQuakerState(RogerPenske),Ford,7,SuperSpeedway
Atlanta,4,25,43,ErikJones,FOCUSfactor(PettyGMSMotorsports),Chevrolet,10,SuperSpeedway
Atlanta,5,6,12,RyanBlaney,Wabash(RogerPenske),Ford,2,SuperSpeedway
Atlanta,6,7,99,DanielSuarez,FreewayInsurance(TrackhouseRacing),Chevrolet,0,SuperSpeedway
Atlanta,7,24,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,0,SuperSpeedway
Atlanta,8,22,10,AricAlmirola,FordPro(StewartHaasRacing),Ford,0,SuperSpeedway
Atlanta,9,18,41,ColeCuster,HaasTooling.com(StewartHaasRacing),Ford,0,SuperSpeedway
Atlanta,10,27,21,HarrisonBurton,Freightliner(WoodBrothers),Ford,9,SuperSpeedway
Atlanta,11,9,19,MartinTruexJr,Auto-OwnersInsurance(JoeGibbs),Toyota,27,SuperSpeedway
Atlanta,12,10,4,KevinHarvick,HuntBrothersPizza(StewartHaasRacing),Ford,0,SuperSpeedway
Atlanta,13,3,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,0,SuperSpeedway
Atlanta,14,32,23,BubbaWallace,Leidos(23XIRacing),Toyota,0,SuperSpeedway
Atlanta,15,12,34,MichaelMcDowell,Fr8Auctions.com(BobJenkins),Ford,0,SuperSpeedway
Atlanta,16,14,14,ChaseBriscoe,RushTruckCenters/Cummins(StewartHaasRacing),Ford,0,SuperSpeedway
Atlanta,17,28,38,ToddGilliland,YANMAR(BobJenkins),Ford,0,SuperSpeedway
Atlanta,18,31,6,BradKeselowski,SolomonPlumbing(JackRoush),Ford,0,SuperSpeedway
Atlanta,19,15,20,ChristopherBell,Rheem(JoeGibbs),Toyota,0,SuperSpeedway
Atlanta,20,19,18,KyleBusch,M&M'sCrunchyCookie(JoeGibbs),Toyota,0,SuperSpeedway
Atlanta,21,30,7,CoreyLaJoie,RazeEnergy(SpireMotorsports),Chevrolet,19,SuperSpeedway
Atlanta,22,21,45,KurtBusch,MonsterEnergy(23XIRacing),Toyota,0,SuperSpeedway
Atlanta,23,34,51,CodyWare,RickWare,Ford,0,SuperSpeedway
Atlanta,24,36,77,LandonCassill,Voyager:CryptoforAll(SpireMotorsports),Chevrolet,0,SuperSpeedway
Atlanta,25,16,11,DennyHamlin,Coca-Cola(JoeGibbs),Toyota,2,SuperSpeedway
Atlanta,26,17,22,JoeyLogano,AutoTrader(RogerPenske),Ford,0,SuperSpeedway
Atlanta,27,33,15,GarrettSmithley,TrueBrands(RickWare),Ford,0,SuperSpeedway
Atlanta,28,23,42,TyDillon,Allegiant(PettyGMSMotorsports),Chevrolet,0,SuperSpeedway
Atlanta,29,4,8,TylerReddick,AlscoUniforms(RichardChildress),Chevrolet,13,SuperSpeedway
Atlanta,30,13,24,WilliamByron,Axalta(RickHendrick),Chevrolet,41,SuperSpeedway
Atlanta,31,20,47,RickyStenhouseJr,Kroger/BallPark(JTG-DaughertyRacing),Chevrolet,2,SuperSpeedway
Atlanta,32,8,48,AlexBowman,AllyMilestone(RickHendrick),Chevrolet,0,SuperSpeedway
Atlanta,33,11,17,ChrisBuescher,Fastenal(JackRoush),Ford,0,SuperSpeedway
Atlanta,34,29,16,NoahGragson,GoldFishCasinoSlots(MatthewKaulig),Chevrolet,0,SuperSpeedway
Atlanta,35,26,3,AustinDillon,BassProShops/TrackerOffRoad(RichardChildress),Chevrolet,0,SuperSpeedway
Atlanta,36,35,78,B.J.McLeod,Blaster(B.J.McLeod),Ford,0,SuperSpeedway
Loudon,1,5,20,ChristopherBell,Rheem/Watts(JoeGibbs),Toyota,42,Oval
Loudon,2,2,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,13,Oval
Loudon,3,4,23,BubbaWallace,DraftKings(23XIRacing),Toyota,0,Oval
Loudon,4,1,19,MartinTruexJr,InterstateBatteries(JoeGibbs),Toyota,172,Oval
Loudon,5,10,4,KevinHarvick,Gearwrench(StewartHaasRacing),Ford,0,Oval
Loudon,6,14,11,DennyHamlin,FedExGround(JoeGibbs),Toyota,0,Oval
Loudon,7,9,6,BradKeselowski,KohlerGenerators(JackRoush),Ford,0,Oval
Loudon,8,18,1,RossChastain,WorldwideExpress(TrackhouseRacing),Chevrolet,0,Oval
Loudon,9,19,99,DanielSuarez,SLAM!(TrackhouseRacing),Chevrolet,0,Oval
Loudon,10,3,45,KurtBusch,SiriusXMRadio(23XIRacing),Toyota,40,Oval
Loudon,11,6,24,WilliamByron,LibertyUniversity(RickHendrick),Chevrolet,0,Oval
Loudon,12,17,18,KyleBusch,DEWALT(JoeGibbs),Toyota,0,Oval
Loudon,13,28,2,AustinCindric,AutoTrader(RogerPenske),Ford,0,Oval
Loudon,14,8,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,0,Oval
Loudon,15,29,14,ChaseBriscoe,MahindraTractors(StewartHaasRacing),Ford,6,Oval
Loudon,16,20,16,A.J.Allmendinger,GoldFishCasinoSlots(MatthewKaulig),Chevrolet,0,Oval
Loudon,17,16,17,ChrisBuescher,Fastenal(JackRoush),Ford,0,Oval
Loudon,18,11,12,RyanBlaney,MenardsLibman(RogerPenske),Ford,0,Oval
Loudon,19,22,43,ErikJones,FOCUSfactor(PettyGMSMotorsports),Chevrolet,0,Oval
Loudon,20,25,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,0,Oval
Loudon,21,13,8,TylerReddick,GuaranteedRate(RichardChildress),Chevrolet,0,Oval
Loudon,22,24,47,RickyStenhouseJr,Kroger/MinuteRice(JTG-DaughertyRacing),Chevrolet,0,Oval
Loudon,23,30,3,AustinDillon,BassProShops/TrackerOffRoad(RichardChildress),Chevrolet,0,Oval
Loudon,24,12,22,JoeyLogano,ShellPennzoil(RogerPenske),Ford,25,Oval
Loudon,25,26,38,ToddGilliland,ChicagoPneumaticCompressors(BobJenkins),Ford,0,Oval
Loudon,26,31,21,HarrisonBurton,MotorcraftQuickLane(WoodBrothers),Ford,3,Oval
Loudon,27,23,41,ColeCuster,HaasTooling.com(StewartHaasRacing),Ford,0,Oval
Loudon,28,15,34,MichaelMcDowell,FloRacing(BobJenkins),Ford,0,Oval
Loudon,29,33,15,J.J.Yeley,AdirondackTreeSurgeons(RickWare),Ford,0,Oval
Loudon,30,36,51,CodyWare,NurtecODT(RickWare),Ford,0,Oval
Loudon,31,7,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,0,Oval
Loudon,32,21,7,CoreyLaJoie,Built.com(SpireMotorsports),Chevrolet,0,Oval
Loudon,33,35,42,TyDillon,Allegiant(PettyGMSMotorsports),Chevrolet,0,Oval
Loudon,34,34,77,JoshBilicki,ZeiglerAuto/DitecMarine(SpireMotorsports),Chevrolet,0,Oval
Loudon,35,27,48,AlexBowman,Ally(RickHendrick),Chevrolet,0,Oval
Loudon,36,32,78,B.J.McLeod,MyMochiIceCream(B.J.McLeod),Ford,0,Oval
Pocono,1,3,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,0,Oval
Pocono,2,16,8,TylerReddick,Sheetz(RichardChildress),Chevrolet,0,Oval
Pocono,3,9,99,DanielSuarez,CommScope(TrackhouseRacing),Chevrolet,0,Oval
Pocono,4,11,20,ChristopherBell,Rheem(JoeGibbs),Toyota,14,Oval
Pocono,5,4,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,18,Oval
Pocono,6,25,34,MichaelMcDowell,Fr8Auctions.com(BobJenkins),Ford,0,Oval
Pocono,7,8,19,MartinTruexJr,DEWALT(JoeGibbs),Toyota,2,Oval
Pocono,8,7,23,BubbaWallace,DoorDash(23XIRacing),Toyota,4,Oval
Pocono,9,34,43,ErikJones,FOCUSfactor(PettyGMSMotorsports),Chevrolet,11,Oval
Pocono,10,15,3,AustinDillon,BREZTRI(RichardChildress),Chevrolet,0,Oval
Pocono,11,17,48,AlexBowman,Ally(RickHendrick),Chevrolet,0,Oval
Pocono,12,18,24,WilliamByron,RaptorTough.com(RickHendrick),Chevrolet,0,Oval
Pocono,13,12,10,AricAlmirola,HaasAutomation(StewartHaasRacing),Ford,0,Oval
Pocono,14,26,6,BradKeselowski,KohlerGenerators(JackRoush),Ford,0,Oval
Pocono,15,13,14,ChaseBriscoe,HighPoint.com(StewartHaasRacing),Ford,0,Oval
Pocono,16,10,45,TyGibbs,McDonald's(23XIRacing),Toyota,0,Oval
Pocono,17,32,41,ColeCuster,HaasTooling.com(StewartHaasRacing),Ford,0,Oval
Pocono,18,19,47,RickyStenhouseJr,Kroger/SweetLeaf(JTG-DaughertyRacing),Chevrolet,0,Oval
Pocono,19,23,7,CoreyLaJoie,WWESummerSlamonPeacock(SpireMotorsports),Chevrolet,0,Oval
Pocono,20,14,22,JoeyLogano,VerizonFrontline(RogerPenske),Ford,0,Oval
Pocono,21,30,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,0,Oval
Pocono,22,27,42,TyDillon,BigDogEnergy(PettyGMSMotorsports),Chevrolet,0,Oval
Pocono,23,28,21,HarrisonBurton,MotorcraftQuickLane(WoodBrothers),Ford,4,Oval
Pocono,24,22,16,NoahGragson,GoldFishCasinoSlots(MatthewKaulig),Chevrolet,0,Oval
Pocono,25,29,38,ToddGilliland,A&WRootBeerFloat(BobJenkins),Ford,0,Oval
Pocono,26,36,51,CodyWare,NurtecODT(RickWare),Ford,0,Oval
Pocono,27,24,4,KevinHarvick,BuschLightApple#BuschTrickyTrivia(StewartHaasRacing),Ford,0,Oval
Pocono,28,33,15,J.J.Yeley,Ollieâ€™sBargainOutlet(RickWare),Ford,0,Oval
Pocono,29,5,17,ChrisBuescher,WyndhamRewards(JackRoush),Ford,0,Oval
Pocono,30,35,78,B.J.McLeod,SurfaceSunscreen(B.J.McLeod),Ford,0,Oval
Pocono,31,20,2,AustinCindric,KeystoneLight(RogerPenske),Ford,0,Oval
Pocono,32,21,1,RossChastain,WorldwideExpress(TrackhouseRacing),Chevrolet,16,Oval
Pocono,33,6,12,RyanBlaney,MenardsDuracell(RogerPenske),Ford,7,Oval
Pocono,34,31,77,JoshBilicki,ZeiglerAuto/RichMarFlorist(SpireMotorsports),Chevrolet,0,Oval
Pocono,35,1,11,DennyHamlin,FedExOffice(JoeGibbs),Toyota,21,Oval
Pocono,36,2,18,KyleBusch,M&M's(JoeGibbs),Toyota,63,Oval
IndianapolisG.P.,1,1,8,TylerReddick,3CHI(RichardChildress),Chevrolet,38,Road
IndianapolisG.P.,2,2,2,AustinCindric,DiscountTire(RogerPenske),Ford,0,Road
IndianapolisG.P.,3,13,21,HarrisonBurton,DEXImaging(WoodBrothers),Ford,0,Road
IndianapolisG.P.,4,9,38,ToddGilliland,RuedebuschDev.&Construction(BobJenkins),Ford,4,Road
IndianapolisG.P.,5,19,23,BubbaWallace,EmbraceHomeLoans(23XIRacing),Toyota,0,Road
IndianapolisG.P.,6,5,22,JoeyLogano,ShellPennzoil(RogerPenske),Ford,0,Road
IndianapolisG.P.,7,20,16,A.J.Allmendinger,GoldFishCasinoSlots(MatthewKaulig),Chevrolet,3,Road
IndianapolisG.P.,8,7,34,MichaelMcDowell,HorizonHobby(BobJenkins),Ford,0,Road
IndianapolisG.P.,9,24,41,ColeCuster,HaasTooling.com(StewartHaasRacing),Ford,0,Road
IndianapolisG.P.,10,16,17,ChrisBuescher,VioletDefense(JackRoush),Ford,0,Road
IndianapolisG.P.,11,10,18,KyleBusch,M&M'sPeanutButter(JoeGibbs),Toyota,0,Road
IndianapolisG.P.,12,4,20,ChristopherBell,CRAFTSMANRacingforaMiracle(JoeGibbs),Toyota,17,Road
IndianapolisG.P.,13,38,47,RickyStenhouseJr,Kroger/GO-GURT(JTG-DaughertyRacing),Chevrolet,0,Road
IndianapolisG.P.,14,15,11,DennyHamlin,FedExExpress(JoeGibbs),Toyota,0,Road
IndianapolisG.P.,15,35,43,ErikJones,FOCUSfactor(PettyGMSMotorsports),Chevrolet,0,Road
IndianapolisG.P.,16,8,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,0,Road
IndianapolisG.P.,17,26,45,TyGibbs,MonsterEnergy(23XIRacing),Toyota,0,Road
IndianapolisG.P.,18,31,7,CoreyLaJoie,FraternalOrderofEagles(SpireMotorsports),Chevrolet,0,Road
IndianapolisG.P.,19,17,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,0,Road
IndianapolisG.P.,20,12,6,BradKeselowski,Castrol(JackRoush),Ford,0,Road
IndianapolisG.P.,21,25,19,MartinTruexJr,Auto-Owners/MTJFSherryStrong(JoeGibbs),Toyota,0,Road
IndianapolisG.P.,22,32,77,JoshBilicki,ZeiglerAuto/CaliberCollision(SpireMotorsports),Chevrolet,0,Road
IndianapolisG.P.,23,3,14,ChaseBriscoe,HighPoint.com(StewartHaasRacing),Ford,5,Road
IndianapolisG.P.,24,33,51,CodyWare,NurtecODT(RickWare),Ford,0,Road
IndianapolisG.P.,25,37,78,JoshWilliams,AlloyEmployerServices(B.J.McLeod),Ford,0,Road
IndianapolisG.P.,26,6,12,RyanBlaney,MenardsMoen(RogerPenske),Ford,17,Road
IndianapolisG.P.,27,21,1,RossChastain,WorldwideExpress(TrackhouseRacing),Chevrolet,0,Road
IndianapolisG.P.,28,11,99,DanielSuarez,FreewayInsurance(TrackhouseRacing),Chevrolet,0,Road
IndianapolisG.P.,29,27,15,JoeyHand,BuiltFordProud(RickWare),Ford,2,Road
IndianapolisG.P.,30,29,3,AustinDillon,BetMGM(RichardChildress),Chevrolet,0,Road
IndianapolisG.P.,31,23,24,WilliamByron,Acronis(RickHendrick),Chevrolet,0,Road
IndianapolisG.P.,32,28,48,AlexBowman,Ally(RickHendrick),Chevrolet,0,Road
IndianapolisG.P.,33,18,4,KevinHarvick,Gearwrench(StewartHaasRacing),Ford,0,Road
IndianapolisG.P.,34,30,42,TyDillon,Ferris(PettyGMSMotorsports),Chevrolet,0,Road
IndianapolisG.P.,35,22,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,0,Road
IndianapolisG.P.,36,36,26,DaniilKvyat,HezebergSystems(TeamHezeberg),Toyota,0,Road
IndianapolisG.P.,37,34,27,LorisHezemans,SHERFICKCOMPANIES(TeamHezeberg),Ford,0,Road
IndianapolisG.P.,38,14,10,AricAlmirola,Mobil1GEARWRENCH(StewartHaasRacing),Ford,0,Road
Michigan,1,16,4,KevinHarvick,BuschLightApple#BuschelOfBusch(StewartHaasRacing),Ford,38,Oval
Michigan,2,1,23,BubbaWallace,McDonald's(23XIRacing),Toyota,22,Oval
Michigan,3,9,11,DennyHamlin,FedExFreight(JoeGibbs),Toyota,38,Oval
Michigan,4,4,22,JoeyLogano,ShellPennzoil(RogerPenske),Ford,0,Oval
Michigan,5,24,12,RyanBlaney,MenardsCardellCabinetry(RogerPenske),Ford,0,Oval
Michigan,6,7,19,MartinTruexJr,Auto-OwnersInsurance(JoeGibbs),Toyota,0,Oval
Michigan,7,8,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,0,Oval
Michigan,8,10,43,ErikJones,FOCUSfactor(PettyGMSMotorsports),Chevrolet,5,Oval
Michigan,9,30,48,AlexBowman,Ally(RickHendrick),Chevrolet,0,Oval
Michigan,10,11,45,TyGibbs,MonsterEnergy(23XIRacing),Toyota,2,Oval
Michigan,11,13,9,ChaseElliott,UniFirst(RickHendrick),Chevrolet,0,Oval
Michigan,12,20,24,WilliamByron,LibertyUniversity(RickHendrick),Chevrolet,0,Oval
Michigan,13,26,3,AustinDillon,DowMobilityScience(RichardChildress),Chevrolet,0,Oval
Michigan,14,25,42,TyDillon,Ferris(PettyGMSMotorsports),Chevrolet,0,Oval
Michigan,15,33,6,BradKeselowski,Castrol(JackRoush),Ford,0,Oval
Michigan,16,19,17,ChrisBuescher,LeBronJamesFamilyFoundation(JackRoush),Ford,1,Oval
Michigan,17,21,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,0,Oval
Michigan,18,31,33,AustinHill,BennettTransportation(RichardChildress),Chevrolet,0,Oval
Michigan,19,32,7,CoreyLaJoie,SchluterSystems(SpireMotorsports),Chevrolet,0,Oval
Michigan,20,23,14,ChaseBriscoe,RushTruckCenters/Cummins(StewartHaasRacing),Ford,0,Oval
Michigan,21,35,77,JoshBilicki,MichiganState/ZeiglerAuto(SpireMotorsports),Chevrolet,0,Oval
Michigan,22,34,51,CodyWare,NurtecODT(RickWare),Ford,0,Oval
Michigan,23,36,78,B.J.McLeod,Blaster(B.J.McLeod),Ford,1,Oval
Michigan,24,22,1,RossChastain,AdventHealth(TrackhouseRacing),Chevrolet,29,Oval
Michigan,25,15,99,DanielSuarez,WorldwideExpress(TrackhouseRacing),Chevrolet,33,Oval
Michigan,26,2,20,ChristopherBell,SiriusXM(JoeGibbs),Toyota,31,Oval
Michigan,27,37,38,ToddGilliland,FirstPhase(BobJenkins),Ford,0,Oval
Michigan,28,14,34,MichaelMcDowell,MartinTransportationSystems(BobJenkins),Ford,0,Oval
Michigan,29,6,8,TylerReddick,GuaranteedRate(RichardChildress),Chevrolet,0,Oval
Michigan,30,12,16,NoahGragson,ChevyAccessories(MatthewKaulig),Chevrolet,0,Oval
Michigan,31,17,41,ColeCuster,HaasTooling.com(StewartHaasRacing),Ford,0,Oval
Michigan,32,27,21,HarrisonBurton,Ford20YearSrMasterTechs(WoodBrothers),Ford,0,Oval
Michigan,33,28,47,RickyStenhouseJr,KrogerHealth/SweetLeaf(JTG-DaughertyRacing),Chevrolet,0,Oval
Michigan,34,18,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,0,Oval
Michigan,35,29,15,J.J.Yeley,RWR(RickWare),Ford,0,Oval
Michigan,36,3,18,KyleBusch,InterstateBatteries(JoeGibbs),Toyota,0,Oval
Michigan,37,5,2,AustinCindric,DiscountTire(RogerPenske),Ford,0,Oval
Richmond,1,13,4,KevinHarvick,Mobil1(StewartHaasRacing),Ford,55,Oval
Richmond,2,21,20,ChristopherBell,Rheem(JoeGibbs),Toyota,0,Oval
Richmond,3,18,17,ChrisBuescher,Fastenal(JackRoush),Ford,0,Oval
Richmond,4,3,11,DennyHamlin,FedExFreight(JoeGibbs),Toyota,22,Oval
Richmond,5,23,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,1,Oval
Richmond,6,17,22,JoeyLogano,ShellPennzoil(RogerPenske),Ford,222,Oval
Richmond,7,6,19,MartinTruexJr,BassProShops(JoeGibbs),Toyota,0,Oval
Richmond,8,32,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,0,Oval
Richmond,9,29,18,KyleBusch,M&M's(JoeGibbs),Toyota,0,Oval
Richmond,10,10,12,RyanBlaney,BodyArmor(RogerPenske),Ford,1,Oval
Richmond,11,4,24,WilliamByron,LibertyUniversity(RickHendrick),Chevrolet,0,Oval
Richmond,12,33,2,AustinCindric,MenardsDuracell(RogerPenske),Ford,0,Oval
Richmond,13,11,23,BubbaWallace,Leidos(23XIRacing),Toyota,0,Oval
Richmond,14,1,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,11,Oval
Richmond,15,8,6,BradKeselowski,RoushParts.com(JackRoush),Ford,0,Oval
Richmond,16,12,3,AustinDillon,HukPerformanceFishing(RichardChildress),Chevrolet,0,Oval
Richmond,17,22,42,TyDillon,Allegiant(PettyGMSMotorsports),Chevrolet,0,Oval
Richmond,18,2,1,RossChastain,MooseFraternity(TrackhouseRacing),Chevrolet,80,Oval
Richmond,19,24,99,DanielSuarez,CommScope(TrackhouseRacing),Chevrolet,0,Oval
Richmond,20,5,48,AlexBowman,Ally(RickHendrick),Chevrolet,0,Oval
Richmond,21,27,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,0,Oval
Richmond,22,20,47,RickyStenhouseJr,Kroger/Kleenex(JTG-DaughertyRacing),Chevrolet,6,Oval
Richmond,23,15,14,ChaseBriscoe,HighPoint.com(StewartHaasRacing),Ford,0,Oval
Richmond,24,19,16,NoahGragson,ChevyAccessories(MatthewKaulig),Chevrolet,0,Oval
Richmond,25,30,21,HarrisonBurton,MenardsDutchBoy(WoodBrothers),Ford,0,Oval
Richmond,26,7,41,ColeCuster,JacobConstruction(StewartHaasRacing),Ford,2,Oval
Richmond,27,16,38,ToddGilliland,ThePeteStore(BobJenkins),Ford,0,Oval
Richmond,28,31,7,CoreyLaJoie,Built.com(SpireMotorsports),Chevrolet,0,Oval
Richmond,29,34,34,MichaelMcDowell,ChicagoPneumaticCompressors(BobJenkins),Ford,0,Oval
Richmond,30,25,77,LandonCassill,Voyager:CryptoforAll(SpireMotorsports),Chevrolet,0,Oval
Richmond,31,26,8,TylerReddick,3CHI(RichardChildress),Chevrolet,0,Oval
Richmond,32,35,15,J.J.Yeley,RickWare,Ford,0,Oval
Richmond,33,36,78,B.J.McLeod,Blaster(B.J.McLeod),Ford,0,Oval
Richmond,34,28,51,CodyWare,NurtecODT(RickWare),Ford,0,Oval
Richmond,35,9,43,ErikJones,FOCUSfactor(PettyGMSMotorsports),Chevrolet,0,Oval
Richmond,36,14,45,TyGibbs,JordanBrand(23XIRacing),Toyota,0,Oval
WatkinsGlen,1,13,4,KevinHarvick,Mobil1(StewartHaasRacing),Ford,55,Road
WatkinsGlen,2,21,20,ChristopherBell,Rheem(JoeGibbs),Toyota,0,Road
WatkinsGlen,3,18,17,ChrisBuescher,Fastenal(JackRoush),Ford,0,Road
WatkinsGlen,4,3,11,DennyHamlin,FedExFreight(JoeGibbs),Toyota,22,Road
WatkinsGlen,5,23,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,1,Road
WatkinsGlen,6,17,22,JoeyLogano,ShellPennzoil(RogerPenske),Ford,222,Road
WatkinsGlen,7,6,19,MartinTruexJr,BassProShops(JoeGibbs),Toyota,0,Road
WatkinsGlen,8,32,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,0,Road
WatkinsGlen,9,29,18,KyleBusch,M&M's(JoeGibbs),Toyota,0,Road
WatkinsGlen,10,10,12,RyanBlaney,BodyArmor(RogerPenske),Ford,1,Road
WatkinsGlen,11,4,24,WilliamByron,LibertyUniversity(RickHendrick),Chevrolet,0,Road
WatkinsGlen,12,33,2,AustinCindric,MenardsDuracell(RogerPenske),Ford,0,Road
WatkinsGlen,13,11,23,BubbaWallace,Leidos(23XIRacing),Toyota,0,Road
WatkinsGlen,14,1,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,11,Road
WatkinsGlen,15,8,6,BradKeselowski,RoushParts.com(JackRoush),Ford,0,Road
WatkinsGlen,16,12,3,AustinDillon,HukPerformanceFishing(RichardChildress),Chevrolet,0,Road
WatkinsGlen,17,22,42,TyDillon,Allegiant(PettyGMSMotorsports),Chevrolet,0,Road
WatkinsGlen,18,2,1,RossChastain,MooseFraternity(TrackhouseRacing),Chevrolet,80,Road
WatkinsGlen,19,24,99,DanielSuarez,CommScope(TrackhouseRacing),Chevrolet,0,Road
WatkinsGlen,20,5,48,AlexBowman,Ally(RickHendrick),Chevrolet,0,Road
WatkinsGlen,21,27,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,0,Road
WatkinsGlen,22,20,47,RickyStenhouseJr,Kroger/Kleenex(JTG-DaughertyRacing),Chevrolet,6,Road
WatkinsGlen,23,15,14,ChaseBriscoe,HighPoint.com(StewartHaasRacing),Ford,0,Road
WatkinsGlen,24,19,16,NoahGragson,ChevyAccessories(MatthewKaulig),Chevrolet,0,Road
WatkinsGlen,25,30,21,HarrisonBurton,MenardsDutchBoy(WoodBrothers),Ford,0,Road
WatkinsGlen,26,7,41,ColeCuster,JacobConstruction(StewartHaasRacing),Ford,2,Road
WatkinsGlen,27,16,38,ToddGilliland,ThePeteStore(BobJenkins),Ford,0,Road
WatkinsGlen,28,31,7,CoreyLaJoie,Built.com(SpireMotorsports),Chevrolet,0,Road
WatkinsGlen,29,34,34,MichaelMcDowell,ChicagoPneumaticCompressors(BobJenkins),Ford,0,Road
WatkinsGlen,30,25,77,LandonCassill,Voyager:CryptoforAll(SpireMotorsports),Chevrolet,0,Road
WatkinsGlen,31,26,8,TylerReddick,3CHI(RichardChildress),Chevrolet,0,Road
WatkinsGlen,32,35,15,J.J.Yeley,RickWare,Ford,0,Road
WatkinsGlen,33,36,78,B.J.McLeod,Blaster(B.J.McLeod),Ford,0,Road
WatkinsGlen,34,28,51,CodyWare,NurtecODT(RickWare),Ford,0,Road
WatkinsGlen,35,9,43,ErikJones,FOCUSfactor(PettyGMSMotorsports),Chevrolet,0,Road
WatkinsGlen,36,14,45,TyGibbs,JordanBrand(23XIRacing),Toyota,0,Road
Daytona,1,21,3,AustinDillon,BREZTRI(RichardChildress),Chevrolet,10,SuperSpeedway
Daytona,2,6,8,TylerReddick,Cheddar'sScratchKitchen(RichardChildress),Chevrolet,13,SuperSpeedway
Daytona,3,14,2,AustinCindric,MenardsMaytag(RogerPenske),Ford,13,SuperSpeedway
Daytona,4,35,77,LandonCassill,Voyager:CryptoforAll(SpireMotorsports),Chevrolet,0,SuperSpeedway
Daytona,5,37,62,NoahGragson,BeardMotorsports/SouthPoint(BeardMotorsports),Chevrolet,0,SuperSpeedway
Daytona,6,33,51,CodyWare,NurtecODT(RickWare),Ford,0,SuperSpeedway
Daytona,7,36,78,B.J.McLeod,NASCARRivals(B.J.McLeod),Ford,2,SuperSpeedway
Daytona,8,13,19,MartinTruexJr,BassProShops(JoeGibbs),Toyota,1,SuperSpeedway
Daytona,9,34,15,DavidRagan,SelectBlinds/JacobCompanies(RickWare),Ford,0,SuperSpeedway
Daytona,10,22,18,KyleBusch,InterstateBatteries(JoeGibbs),Toyota,7,SuperSpeedway
Daytona,11,30,23,BubbaWallace,DoorDash(23XIRacing),Toyota,2,SuperSpeedway
Daytona,12,3,22,JoeyLogano,ShellPennzoil(RogerPenske),Ford,14,SuperSpeedway
Daytona,13,23,45,TyGibbs,MonsterEnergy(23XIRacing),Toyota,0,SuperSpeedway
Daytona,14,10,48,AlexBowman,Ally(RickHendrick),Chevrolet,11,SuperSpeedway
Daytona,15,16,12,RyanBlaney,AdvanceAutoParts(RogerPenske),Ford,0,SuperSpeedway
Daytona,16,15,41,ColeCuster,Autodesk/HaasTooling.com(StewartHaasRacing),Ford,0,SuperSpeedway
Daytona,17,11,43,ErikJones,FOCUSfactor(PettyGMSMotorsports),Chevrolet,22,SuperSpeedway
